date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:31:36	266380/266380	---MCZ	200	added ('OK')	text/html	date:Tue,%2015%20Oct%202024%2009:42:52%20GMT	https://template.codexshaper.com/admin/dashkit/dashboard-project-manager-dark.html	D:/fyp_template/template.codexshaper.com/admin/dashkit/dashboard-project-manager-dark.html	(from https://template.codexshaper.com/admin/dashkit/index.html)
15:31:36	58372/58372	---M--	200	added ('OK')	image/png	etag:%225f80534-e404-6248097980480%22	https://template.codexshaper.com/admin/dashkit/assets-landing/images/home/home-6-dark.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets-landing/images/home/home-6-dark.png	(from https://template.codexshaper.com/admin/dashkit/index.html)
15:31:37	268075/268075	---MCZ	200	added ('OK')	text/html	date:Tue,%2015%20Oct%202024%2013:06:52%20GMT	https://template.codexshaper.com/admin/dashkit/dashboard-logistic-dark.html	D:/fyp_template/template.codexshaper.com/admin/dashkit/dashboard-logistic-dark.html	(from https://template.codexshaper.com/admin/dashkit/index.html)
15:31:37	65645/65645	---M--	200	added ('OK')	image/png	etag:%225f80536-1006d-6248097980480%22	https://template.codexshaper.com/admin/dashkit/assets-landing/images/home/home-7-dark.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets-landing/images/home/home-7-dark.png	(from https://template.codexshaper.com/admin/dashkit/index.html)
15:31:37	264821/264821	---MCZ	200	added ('OK')	text/html	date:Tue,%2015%20Oct%202024%2013:06:30%20GMT	https://template.codexshaper.com/admin/dashkit/dashboard-delivery-dark.html	D:/fyp_template/template.codexshaper.com/admin/dashkit/dashboard-delivery-dark.html	(from https://template.codexshaper.com/admin/dashkit/index.html)
15:31:37	62434/62434	---M--	200	added ('OK')	image/png	etag:%225f8053b-f3e2-61e25b3f40180%22	https://template.codexshaper.com/admin/dashkit/assets-landing/images/inner-page/all-course.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets-landing/images/inner-page/all-course.png	(from https://template.codexshaper.com/admin/dashkit/index.html)
15:31:38	54653/54653	---M--	200	added ('OK')	image/png	etag:%225f80542-d57d-61e25b70d7680%22	https://template.codexshaper.com/admin/dashkit/assets-landing/images/inner-page/mail.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets-landing/images/inner-page/mail.png	(from https://template.codexshaper.com/admin/dashkit/index.html)
15:31:38	36706/36706	---M--	200	added ('OK')	image/png	etag:%225f8053e-8f62-61e2788721680%22	https://template.codexshaper.com/admin/dashkit/assets-landing/images/inner-page/chat.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets-landing/images/inner-page/chat.png	(from https://template.codexshaper.com/admin/dashkit/index.html)
15:31:38	32449/32449	---M--	200	added ('OK')	image/png	etag:%225f80545-7ec1-61e2787bafb80%22	https://template.codexshaper.com/admin/dashkit/assets-landing/images/inner-page/sign-up.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets-landing/images/inner-page/sign-up.png	(from https://template.codexshaper.com/admin/dashkit/index.html)
15:31:39	48630/48630	---M--	200	added ('OK')	image/png	etag:%225f8053c-bdf6-61e25bd21dc00%22	https://template.codexshaper.com/admin/dashkit/assets-landing/images/inner-page/apps-integration.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets-landing/images/inner-page/apps-integration.png	(from https://template.codexshaper.com/admin/dashkit/index.html)
15:31:39	102625/102625	---M--	200	added ('OK')	image/png	etag:%225f8053f-190e1-61e25b5623780%22	https://template.codexshaper.com/admin/dashkit/assets-landing/images/inner-page/course-details.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets-landing/images/inner-page/course-details.png	(from https://template.codexshaper.com/admin/dashkit/index.html)
15:31:39	59495/59495	---M--	200	added ('OK')	image/png	etag:%225f80541-e867-61e25bfa2ba80%22	https://template.codexshaper.com/admin/dashkit/assets-landing/images/inner-page/mail-compose.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets-landing/images/inner-page/mail-compose.png	(from https://template.codexshaper.com/admin/dashkit/index.html)
15:31:39	21226/21226	---M--	200	added ('OK')	image/png	etag:%225f8053d-52ea-61e2789663a80%22	https://template.codexshaper.com/admin/dashkit/assets-landing/images/inner-page/calendar.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets-landing/images/inner-page/calendar.png	(from https://template.codexshaper.com/admin/dashkit/index.html)
15:31:40	67236/67236	---M--	200	added ('OK')	image/png	etag:%225f80543-106a4-61e278a1d5580%22	https://template.codexshaper.com/admin/dashkit/assets-landing/images/inner-page/notification.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets-landing/images/inner-page/notification.png	(from https://template.codexshaper.com/admin/dashkit/index.html)
15:31:40	57488/57488	---M--	200	added ('OK')	image/png	etag:%225f80546-e090-61e25eda68380%22	https://template.codexshaper.com/admin/dashkit/assets-landing/images/inner-page/support.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets-landing/images/inner-page/support.png	(from https://template.codexshaper.com/admin/dashkit/index.html)
15:31:41	16280/16280	---MCZ	200	added ('OK')	text/css	etag:W/%225f8042b-3f98-61cb503486b80-br%22	https://template.codexshaper.com/admin/dashkit/assets/css/vendor/select/select2.min.css	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/css/vendor/select/select2.min.css	(from https://template.codexshaper.com/admin/dashkit/account-setting.html)
15:31:41	30960/30960	---MCZ	200	added ('OK')	text/css	etag:W/%225f8042c-78f0-61d2208714b00-br%22	https://template.codexshaper.com/admin/dashkit/assets/css/vendor/summernote.min.css	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/css/vendor/summernote.min.css	(from https://template.codexshaper.com/admin/dashkit/account-setting.html)
15:31:42	317410/317410	---M--	200	added ('OK')	image/png	etag:%225f804cf-4d7e2-61ec1098cae80%22	https://template.codexshaper.com/admin/dashkit/assets/images/profile/cover.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/profile/cover.png	(from https://template.codexshaper.com/admin/dashkit/account-setting.html)
15:31:42	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2025%20Nov%202024%2010:31:44%20GMT	https://template.codexshaper.com/assets/images/profile/profile.png	D:/fyp_template/template.codexshaper.com/assets/images/profile/profile.png	(from https://template.codexshaper.com/admin/dashkit/account-setting.html)
15:31:42	2469/2469	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f804a9-9a5-61ba0017dc180-br%22	https://template.codexshaper.com/admin/dashkit/assets/images/icons/verified-icon-green.svg	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/icons/verified-icon-green.svg	(from https://template.codexshaper.com/admin/dashkit/account-setting.html)
15:31:42	341452/341452	---MCZ	200	added ('OK')	text/javascript	etag:W/%225f80514-535cc-61cd31b106380-br%22	https://template.codexshaper.com/admin/dashkit/assets/js/vendor/summernote.min.js	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/js/vendor/summernote.min.js	(from https://template.codexshaper.com/admin/dashkit/account-setting.html)
15:31:43	76776/76776	---MCZ	200	added ('OK')	text/javascript	etag:W/%225f80511-12be8-61ba0017dc180-br%22	https://template.codexshaper.com/admin/dashkit/assets/js/vendor/select/select2.min.js	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/js/vendor/select/select2.min.js	(from https://template.codexshaper.com/admin/dashkit/account-setting.html)
15:31:43	47789/47789	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f804c2-baad-61ba0017dc180-br%22	https://template.codexshaper.com/admin/dashkit/assets/images/loti/loti-auth.svg	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/loti/loti-auth.svg	(from https://template.codexshaper.com/admin/dashkit/sign-in.html)
15:31:43	47559/47559	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f804c1-b9c7-61e1daa0b0e00-br%22	https://template.codexshaper.com/admin/dashkit/assets/images/loti/loti-auth-dark.svg	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/loti/loti-auth-dark.svg	(from https://template.codexshaper.com/admin/dashkit/sign-in.html)
15:31:44	1376/1376	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f804a3-560-61ba0017dc180-br%22	https://template.codexshaper.com/admin/dashkit/assets/images/icons/google.svg	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/icons/google.svg	(from https://template.codexshaper.com/admin/dashkit/sign-in.html)
15:31:44	1193/1193	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f8048f-4a9-61ba0017dc180-br%22	https://template.codexshaper.com/admin/dashkit/assets/images/icons/apple.svg	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/icons/apple.svg	(from https://template.codexshaper.com/admin/dashkit/sign-in.html)
15:31:45	2689/2689	---MCZ	200	added ('OK')	text/css	etag:W/%225f80428-a81-61cf5f0284480-br%22	https://template.codexshaper.com/admin/dashkit/assets/css/vendor/jsvectormap.min.css	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/css/vendor/jsvectormap.min.css	(from https://template.codexshaper.com/admin/dashkit/dashboard-analytic.html)
15:31:45	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2025%20Nov%202024%2010:31:47%20GMT	https://template.codexshaper.com/admin/dashkit/dashboard-admin.html	D:/fyp_template/template.codexshaper.com/admin/dashkit/dashboard-admin.html	(from https://template.codexshaper.com/admin/dashkit/dashboard-analytic.html)
15:31:45	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2025%20Nov%202024%2010:31:47%20GMT	https://template.codexshaper.com/admin/dashkit/dashboard-instructor.html	D:/fyp_template/template.codexshaper.com/admin/dashkit/dashboard-instructor.html	(from https://template.codexshaper.com/admin/dashkit/dashboard-analytic.html)
15:31:45	32834/32834	---MCZ	200	added ('OK')	text/javascript	etag:W/%225f8050d-8042-61ba0017dc180-br%22	https://template.codexshaper.com/admin/dashkit/assets/js/vendor/jsvectormap/jsvectormap.min.js	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/js/vendor/jsvectormap/jsvectormap.min.js	(from https://template.codexshaper.com/admin/dashkit/dashboard-analytic.html)
15:31:46	105490/105490	---MCZ	200	added ('OK')	text/javascript	etag:W/%225f8050e-19c12-61ba0017dc180-br%22	https://template.codexshaper.com/admin/dashkit/assets/js/vendor/jsvectormap/world-merc.min.js	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/js/vendor/jsvectormap/world-merc.min.js	(from https://template.codexshaper.com/admin/dashkit/dashboard-analytic.html)
15:31:46	12462/12462	---MCZ	200	added ('OK')	text/javascript	etag:W/%225f804ef-30ae-62301dd7a8e80-br%22	https://template.codexshaper.com/admin/dashkit/assets/js/pages/dashboard-analytics.js	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/js/pages/dashboard-analytics.js	(from https://template.codexshaper.com/admin/dashkit/dashboard-analytic.html)
15:31:47	20320/20320	---M--	200	added ('OK')	image/png	etag:%225f80445-4f60-61ec8a30b8e80%22	https://template.codexshaper.com/admin/dashkit/assets/images/admin/top-course/top-course-5.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/admin/top-course/top-course-5.png	(from https://template.codexshaper.com/admin/dashkit/dashboard-online-course.html)
15:31:47	19948/19948	---M--	200	added ('OK')	image/png	etag:%225f80446-4dec-61ec8a30b8e80%22	https://template.codexshaper.com/admin/dashkit/assets/images/admin/top-course/top-course-6.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/admin/top-course/top-course-6.png	(from https://template.codexshaper.com/admin/dashkit/dashboard-online-course.html)
15:31:47	19798/19798	---M--	200	added ('OK')	image/png	etag:%225f80447-4d56-61ec8a30b8e80%22	https://template.codexshaper.com/admin/dashkit/assets/images/admin/top-course/top-course-7.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/admin/top-course/top-course-7.png	(from https://template.codexshaper.com/admin/dashkit/dashboard-online-course.html)
15:31:47	19107/19107	---M--	200	added ('OK')	image/png	etag:%225f804ae-4aa3-61e00b4896380%22	https://template.codexshaper.com/admin/dashkit/assets/images/instructor/instructor-1.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/instructor/instructor-1.png	(from https://template.codexshaper.com/admin/dashkit/dashboard-online-course.html)
15:31:48	22445/22445	---M--	200	added ('OK')	image/png	etag:%225f804b0-57ad-61e00b9c82980%22	https://template.codexshaper.com/admin/dashkit/assets/images/instructor/instructor-2.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/instructor/instructor-2.png	(from https://template.codexshaper.com/admin/dashkit/dashboard-online-course.html)
15:31:48	20827/20827	---M--	200	added ('OK')	image/png	etag:%225f804b1-515b-61e00b98b2080%22	https://template.codexshaper.com/admin/dashkit/assets/images/instructor/instructor-3.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/instructor/instructor-3.png	(from https://template.codexshaper.com/admin/dashkit/dashboard-online-course.html)
15:31:48	20996/20996	---M--	200	added ('OK')	image/png	etag:%225f804b2-5204-61e00b9110e80%22	https://template.codexshaper.com/admin/dashkit/assets/images/instructor/instructor-4.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/instructor/instructor-4.png	(from https://template.codexshaper.com/admin/dashkit/dashboard-online-course.html)
15:31:48	25506/25506	---M--	200	added ('OK')	image/png	etag:%225f804b3-63a2-61e00b8d40580%22	https://template.codexshaper.com/admin/dashkit/assets/images/instructor/instructor-5.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/instructor/instructor-5.png	(from https://template.codexshaper.com/admin/dashkit/dashboard-online-course.html)
15:31:49	23777/23777	---M--	200	added ('OK')	image/png	etag:%225f804b4-5ce1-61e00b896fc80%22	https://template.codexshaper.com/admin/dashkit/assets/images/instructor/instructor-6.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/instructor/instructor-6.png	(from https://template.codexshaper.com/admin/dashkit/dashboard-online-course.html)
15:31:49	7652/7652	---MCZ	200	added ('OK')	text/javascript	etag:W/%225f804f4-1de4-61e0b85692d00-br%22	https://template.codexshaper.com/admin/dashkit/assets/js/pages/dashboard-online-course.js	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/js/pages/dashboard-online-course.js	(from https://template.codexshaper.com/admin/dashkit/dashboard-online-course.html)
15:31:50	1052/1052	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f8047e-41c-61e0f0a097a80-br%22	https://template.codexshaper.com/admin/dashkit/assets/images/e-commerce/product-tab/watch.svg	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/e-commerce/product-tab/watch.svg	(from https://template.codexshaper.com/admin/dashkit/dashboard-ecommerce.html)
15:31:50	2048/2048	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f8047c-800-61e0f0a838c80-br%22	https://template.codexshaper.com/admin/dashkit/assets/images/e-commerce/product-tab/shoe.svg	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/e-commerce/product-tab/shoe.svg	(from https://template.codexshaper.com/admin/dashkit/dashboard-ecommerce.html)
15:31:50	1515/1515	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f8047d-5eb-61e0f0b1c2300-br%22	https://template.codexshaper.com/admin/dashkit/assets/images/e-commerce/product-tab/t-shirt.svg	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/e-commerce/product-tab/t-shirt.svg	(from https://template.codexshaper.com/admin/dashkit/dashboard-ecommerce.html)
15:31:50	1978/1978	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f8047b-7ba-61e0f0b963500-br%22	https://template.codexshaper.com/admin/dashkit/assets/images/e-commerce/product-tab/game.svg	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/e-commerce/product-tab/game.svg	(from https://template.codexshaper.com/admin/dashkit/dashboard-ecommerce.html)
15:31:51	17357/17357	---M--	200	added ('OK')	image/png	etag:%225f80475-43cd-61e0fcb467900%22	https://template.codexshaper.com/admin/dashkit/assets/images/e-commerce/product/product-5.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/e-commerce/product/product-5.png	(from https://template.codexshaper.com/admin/dashkit/dashboard-ecommerce.html)
15:31:51	15536/15536	---M--	200	added ('OK')	image/png	etag:%225f8046f-3cb0-61e0f4843a780%22	https://template.codexshaper.com/admin/dashkit/assets/images/e-commerce/product/product-1.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/e-commerce/product/product-1.png	(from https://template.codexshaper.com/admin/dashkit/dashboard-ecommerce.html)
15:31:52	14004/14004	---M--	200	added ('OK')	image/png	etag:%225f80472-36b4-61e0f4a4a7400%22	https://template.codexshaper.com/admin/dashkit/assets/images/e-commerce/product/product-2.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/e-commerce/product/product-2.png	(from https://template.codexshaper.com/admin/dashkit/dashboard-ecommerce.html)
15:31:52	7450/7450	---M--	200	added ('OK')	image/png	etag:%225f80473-1d1a-61e0f49935900%22	https://template.codexshaper.com/admin/dashkit/assets/images/e-commerce/product/product-3.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/e-commerce/product/product-3.png	(from https://template.codexshaper.com/admin/dashkit/dashboard-ecommerce.html)
15:31:53	19297/19297	---M--	200	added ('OK')	image/png	etag:%225f80477-4b61-61e0fcc3a9d00%22	https://template.codexshaper.com/admin/dashkit/assets/images/e-commerce/product/product-7.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/e-commerce/product/product-7.png	(from https://template.codexshaper.com/admin/dashkit/dashboard-ecommerce.html)
15:31:53	11865/11865	---M--	200	added ('OK')	image/png	etag:%225f80474-2e59-61e0fcacc6700%22	https://template.codexshaper.com/admin/dashkit/assets/images/e-commerce/product/product-4.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/e-commerce/product/product-4.png	(from https://template.codexshaper.com/admin/dashkit/dashboard-ecommerce.html)
15:31:53	16770/16770	---M--	200	added ('OK')	image/png	etag:%225f80476-4182-61e0fcb838200%22	https://template.codexshaper.com/admin/dashkit/assets/images/e-commerce/product/product-6.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/e-commerce/product/product-6.png	(from https://template.codexshaper.com/admin/dashkit/dashboard-ecommerce.html)
15:31:53	18502/18502	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f804c4-4846-61e103f9fa100-br%22	https://template.codexshaper.com/admin/dashkit/assets/images/loti/loti-ecommerce-app.svg	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/loti/loti-ecommerce-app.svg	(from https://template.codexshaper.com/admin/dashkit/dashboard-ecommerce.html)
15:31:54	18446/18446	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f804c3-480e-61e152558ff80-br%22	https://template.codexshaper.com/admin/dashkit/assets/images/loti/loti-ecommerce-app-dark.svg	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/loti/loti-ecommerce-app-dark.svg	(from https://template.codexshaper.com/admin/dashkit/dashboard-ecommerce.html)
15:31:54	6847/6847	---M--	200	added ('OK')	image/png	etag:%225f8048b-1abf-61e1167fa5400%22	https://template.codexshaper.com/admin/dashkit/assets/images/flag/north-america.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/flag/north-america.png	(from https://template.codexshaper.com/admin/dashkit/dashboard-ecommerce.html)
15:31:54	4103/4103	---M--	200	added ('OK')	image/png	etag:%225f80485-1007-61e116855e180%22	https://template.codexshaper.com/admin/dashkit/assets/images/flag/china.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/flag/china.png	(from https://template.codexshaper.com/admin/dashkit/dashboard-ecommerce.html)
15:31:54	1921/1921	---M--	200	added ('OK')	image/png	etag:%225f80489-781-61e1168b16f00%22	https://template.codexshaper.com/admin/dashkit/assets/images/flag/germany.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/flag/germany.png	(from https://template.codexshaper.com/admin/dashkit/dashboard-ecommerce.html)
15:31:55	21430/21430	---M--	200	added ('OK')	image/png	etag:%225f804d3-53b6-61ec94a6a3c80%22	https://template.codexshaper.com/admin/dashkit/assets/images/student/student-2.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/student/student-2.png	(from https://template.codexshaper.com/admin/dashkit/dashboard-ecommerce.html)
15:31:55	11195/11195	---M--	200	added ('OK')	image/png	etag:%225f804d4-2bbb-61ec94dc0ba80%22	https://template.codexshaper.com/admin/dashkit/assets/images/student/student-3.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/student/student-3.png	(from https://template.codexshaper.com/admin/dashkit/dashboard-ecommerce.html)
15:31:56	16941/16941	---M--	200	added ('OK')	image/png	etag:%225f804d5-422d-61ec94a6a3c80%22	https://template.codexshaper.com/admin/dashkit/assets/images/student/student-4.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/student/student-4.png	(from https://template.codexshaper.com/admin/dashkit/dashboard-ecommerce.html)
15:31:56	16583/16583	---M--	200	added ('OK')	image/png	etag:%225f804d2-40c7-61ec94a6a3c80%22	https://template.codexshaper.com/admin/dashkit/assets/images/student/student-1.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/student/student-1.png	(from https://template.codexshaper.com/admin/dashkit/dashboard-ecommerce.html)
15:31:56	23466/23466	---M--	200	added ('OK')	image/png	etag:%225f804d6-5baa-61ec94a6a3c80%22	https://template.codexshaper.com/admin/dashkit/assets/images/student/student-5.png	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/student/student-5.png	(from https://template.codexshaper.com/admin/dashkit/dashboard-ecommerce.html)
15:31:56	2821/2821	---MCZ	200	added ('OK')	text/javascript	etag:W/%225f804f1-b05-61e1114e39380-br%22	https://template.codexshaper.com/admin/dashkit/assets/js/pages/dashboard-ecommerce.js	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/js/pages/dashboard-ecommerce.js	(from https://template.codexshaper.com/admin/dashkit/dashboard-ecommerce.html)
15:31:57	22059/22059	---MCZ	200	added ('OK')	text/css	etag:W/%225f80425-562b-61cf891b09580-br%22	https://template.codexshaper.com/admin/dashkit/assets/css/vendor/flatpickr/flatpickr.min.css	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/css/vendor/flatpickr/flatpickr.min.css	(from https://template.codexshaper.com/admin/dashkit/dashboard-project-manager.html)
15:31:57	50680/50680	---MCZ	200	added ('OK')	text/javascript	etag:W/%225f80507-c5f8-61cbb69d08800-br%22	https://template.codexshaper.com/admin/dashkit/assets/js/vendor/flatpickr/flatpickr.min.js	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/js/vendor/flatpickr/flatpickr.min.js	(from https://template.codexshaper.com/admin/dashkit/dashboard-project-manager.html)
15:31:58	6787/6787	---MCZ	200	added ('OK')	text/javascript	etag:W/%225f804f5-1a83-61e140cba9e80-br%22	https://template.codexshaper.com/admin/dashkit/assets/js/pages/dashboard-project-manager.js	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/js/pages/dashboard-project-manager.js	(from https://template.codexshaper.com/admin/dashkit/dashboard-project-manager.html)
15:31:58	392/392	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f80486-188-61ba0017dc180-br%22	https://template.codexshaper.com/admin/dashkit/assets/images/flag/de.svg	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/flag/de.svg	(from https://template.codexshaper.com/admin/dashkit/dashboard-logistic.html)
15:31:59	12548/12548	---MCZ	200	added ('OK')	text/javascript	etag:W/%225f804f3-3104-6236149ba2600-br%22	https://template.codexshaper.com/admin/dashkit/assets/js/pages/dashboard-logistic.js	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/js/pages/dashboard-logistic.js	(from https://template.codexshaper.com/admin/dashkit/dashboard-logistic.html)
15:31:59	13309/13309	---MCZ	200	added ('OK')	text/javascript	etag:W/%225f804f0-33fd-6246a926cc880-br%22	https://template.codexshaper.com/admin/dashkit/assets/js/pages/dashboard-delivery.js	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/js/pages/dashboard-delivery.js	(from https://template.codexshaper.com/admin/dashkit/dashboard-delivery.html)
15:32:00	1861/1861	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f8044e-745-61ba0017dc180-br%22	https://template.codexshaper.com/admin/dashkit/assets/images/app/slack.svg	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/app/slack.svg	(from https://template.codexshaper.com/admin/dashkit/app-list.html)
15:32:00	2975/2975	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f8048e-b9f-61ca7e1763300-br%22	https://template.codexshaper.com/admin/dashkit/assets/images/icons/app-plug.svg	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/icons/app-plug.svg	(from https://template.codexshaper.com/admin/dashkit/app-list.html)
15:32:00	922/922	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f8044b-39a-61ba0017dc180-br%22	https://template.codexshaper.com/admin/dashkit/assets/images/app/g-meet.svg	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/app/g-meet.svg	(from https://template.codexshaper.com/admin/dashkit/app-list.html)
15:32:01	3390/3390	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f8044f-d3e-61ba0017dc180-br%22	https://template.codexshaper.com/admin/dashkit/assets/images/app/tiktok.svg	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/app/tiktok.svg	(from https://template.codexshaper.com/admin/dashkit/app-list.html)
15:32:01	3065/3065	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f8044d-bf9-61ba0017dc180-br%22	https://template.codexshaper.com/admin/dashkit/assets/images/app/ms-excell.svg	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/app/ms-excell.svg	(from https://template.codexshaper.com/admin/dashkit/app-list.html)
15:32:01	8812/8812	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f8044c-226c-61ba0017dc180-br%22	https://template.codexshaper.com/admin/dashkit/assets/images/app/mail-chimp.svg	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/app/mail-chimp.svg	(from https://template.codexshaper.com/admin/dashkit/app-list.html)
15:32:01	544/544	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f80452-220-61ba0017dc180-br%22	https://template.codexshaper.com/admin/dashkit/assets/images/app/youtube.svg	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/app/youtube.svg	(from https://template.codexshaper.com/admin/dashkit/app-list.html)
15:32:02	1062/1062	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f80451-426-61ba0017dc180-br%22	https://template.codexshaper.com/admin/dashkit/assets/images/app/twitter.svg	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/app/twitter.svg	(from https://template.codexshaper.com/admin/dashkit/app-list.html)
15:32:02	1841/1841	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f80450-731-61ba0017dc180-br%22	https://template.codexshaper.com/admin/dashkit/assets/images/app/trello.svg	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/app/trello.svg	(from https://template.codexshaper.com/admin/dashkit/app-list.html)
15:32:03	57909/57909	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f804c6-e235-61ba0017dc180-br%22	https://template.codexshaper.com/admin/dashkit/assets/images/loti/loti-maintainence.svg	D:/fyp_template/template.codexshaper.com/admin/dashkit/assets/images/loti/loti-maintainence.svg	(from https://template.codexshaper.com/admin/dashkit/maintenance.html)
